"id","source","coin","satoshis","wei","usdt","timestamp"
15154,0,"DOGE",19,,,1508413901.45836
15155,0,"NAUT",1850,,,1508413901.45836
15156,0,"NXC",3531,,,1508413901.45836
15157,0,"SYS",3103,,,1508413901.45836
15158,0,"XVC",4694,,,1508413901.45836
15159,0,"LSK",87211,,,1508413901.45836
15160,0,"MAID",6777,,,1508413901.45836
15161,0,"RADS",62834,,,1508413901.45836
15162,0,"STRAT",57132,,,1508413901.45836
15163,0,"XCP",145060,,,1508413901.45836
15164,0,"OMNI",394842,,,1508413901.45836
15165,0,"HUC",1246,,,1508413901.45836
15166,0,"SC",71,,,1508413901.45836
15167,0,"BTS",955,,,1508413901.45836
15168,0,"CVC",5792,,,1508413901.45836
15169,0,"DGB",174,,,1508413901.45836
15170,0,"GAME",32377,,,1508413901.45836
15171,0,"GRC",609,,,1508413901.45836
15172,0,"VRC",5778,,,1508413901.45836
15173,0,"FLDC",152,,,1508413901.45836
15174,0,"RIC",742,,,1508413901.45836
15175,0,"LTC",1060867,,,1508413901.45836
15176,0,"ARDR",3983,,,1508413901.45836
15177,0,"AMP",2093,,,1508413901.45836
15178,0,"EMC2",1455,,,1508413901.45836
15179,0,"CLAM",72387,,,1508413901.45836
15180,0,"OMG",139709,,,1508413901.45836
15181,0,"PASC",4761,,,1508413901.45836
15182,0,"BTM",7894,,,1508413901.45836
15183,0,"BCY",5033,,,1508413901.45836
15184,0,"GAS",360000,,,1508413901.45836
15185,0,"XEM",3905,,,1508413901.45836
15186,0,"LBC",2999,,,1508413901.45836
15187,0,"ZRX",3878,,,1508413901.45836
15188,0,"XBC",819473,,,1508413901.45836
15189,0,"FCT",283398,,,1508413901.45836
15190,0,"VTC",34252,,,1508413901.45836
15191,0,"BTC",100000000,,5694.51560915,1508413962.59112
15192,0,"ETH",5386039,100000000,307.17831168,1508413962.59112
15193,0,"NEOS",42957,,,1508413962.59112
15194,0,"NXT",1124,,,1508413962.59112
15195,0,"NMC",20335,,,1508413962.59112
15196,0,"SJCX",7069,,,1508413962.59112
15197,0,"NAV",15551,,,1508413962.59112
15198,0,"PPC",20237,,,1508413962.59112
15199,0,"XMR",1576268,,,1508413962.59112
15200,0,"POT",1233,,,1508413962.59112
15201,0,"SBD",16996,,,1508413962.59112
15202,0,"REP",318903,,,1508413962.59112
15203,0,"STEEM",17670,,,1508413962.59112
15204,0,"BCN",26,,,1508413962.59112
15205,0,"BLK",3125,,,1508413962.59112
15206,0,"GNO",1350000,,,1508413962.59112
15207,0,"BURST",113,,,1508413962.59112
15208,0,"DASH",5143575,,,1508413962.59112
15209,0,"NOTE",723,,,1508413962.59112
15210,0,"FLO",1250,,,1508413962.59112
15211,0,"BELA",1761,,,1508413962.59112
15212,0,"BTCD",1594026,,,1508413962.59112
15213,0,"DCR",476463,,,1508413962.59112
15214,0,"ETC",197476,,,1508413962.59112
15215,0,"STR",559,,,1508413962.59112
15216,0,"XRP",3669,,,1508413962.59112
15217,0,"ZEC",3960001,,,1508413962.59112
15218,0,"VIA",18750,,,1508413962.59112
15219,0,"XPM",2237,,,1508413962.59112
15220,0,"BCH",5860521,,,1508413962.59112
15221,0,"GNT",3923,,,1508413962.59112
15222,0,"PINK",363,,,1508413962.59112
15223,0,"EXP",31159,,,1508413962.59112
15224,0,"DOGE",19,,,1508413962.59112
15225,0,"NAUT",1850,,,1508413962.59112
15226,0,"NXC",3531,,,1508413962.59112
15227,0,"SYS",3103,,,1508413962.59112
15228,0,"XVC",4692,,,1508413962.59112
15229,0,"LSK",87211,,,1508413962.59112
15230,0,"MAID",6777,,,1508413962.59112
15231,0,"RADS",62834,,,1508413962.59112
15232,0,"STRAT",57469,,,1508413962.59112
15233,0,"XCP",145060,,,1508413962.59112
15234,0,"OMNI",394842,,,1508413962.59112
15235,0,"HUC",1246,,,1508413962.59112
15236,0,"SC",71,,,1508413962.59112
15237,0,"BTS",956,,,1508413962.59112
15238,0,"CVC",5892,,,1508413962.59112
15239,0,"DGB",174,,,1508413962.59112
15240,0,"GAME",32377,,,1508413962.59112
15241,0,"GRC",609,,,1508413962.59112
15242,0,"VRC",5778,,,1508413962.59112
15243,0,"FLDC",154,,,1508413962.59112
15244,0,"RIC",742,,,1508413962.59112
15245,0,"LTC",1060602,,,1508413962.59112
15246,0,"ARDR",3983,,,1508413962.59112
15247,0,"AMP",2093,,,1508413962.59112
15248,0,"EMC2",1455,,,1508413962.59112
15249,0,"CLAM",72978,,,1508413962.59112
15250,0,"OMG",139709,,,1508413962.59112
15251,0,"PASC",4761,,,1508413962.59112
15252,0,"BTM",7894,,,1508413962.59112
15253,0,"BCY",5033,,,1508413962.59112
15254,0,"GAS",360000,,,1508413962.59112
15255,0,"XEM",3905,,,1508413962.59112
15256,0,"LBC",2999,,,1508413962.59112
15257,0,"ZRX",3878,,,1508413962.59112
15258,0,"XBC",819472,,,1508413962.59112
15259,0,"FCT",285096,,,1508413962.59112
15260,0,"VTC",34119,,,1508413962.59112
15261,0,"BTC",100000000,,5691.81773134,1508414023.62369
15262,0,"ETH",5386039,100000000,306.49713058,1508414023.62369
15263,0,"NEOS",42957,,,1508414023.62369
15264,0,"NXT",1124,,,1508414023.62369
15265,0,"NMC",20019,,,1508414023.62369
15266,0,"SJCX",7069,,,1508414023.62369
15267,0,"NAV",15249,,,1508414023.62369
15268,0,"PPC",20237,,,1508414023.62369
15269,0,"XMR",1576340,,,1508414023.62369
15270,0,"POT",1233,,,1508414023.62369
15271,0,"SBD",16996,,,1508414023.62369
15272,0,"REP",318447,,,1508414023.62369
15273,0,"STEEM",17670,,,1508414023.62369
15274,0,"BCN",26,,,1508414023.62369
15275,0,"BLK",3125,,,1508414023.62369
15276,0,"GNO",1350000,,,1508414023.62369
15277,0,"BURST",113,,,1508414023.62369
15278,0,"DASH",5143575,,,1508414023.62369
15279,0,"NOTE",723,,,1508414023.62369
15280,0,"FLO",1255,,,1508414023.62369
15281,0,"BELA",1761,,,1508414023.62369
15282,0,"BTCD",1594026,,,1508414023.62369
15283,0,"DCR",476463,,,1508414023.62369
15284,0,"ETC",197476,,,1508414023.62369
15285,0,"STR",556,,,1508414023.62369
15286,0,"XRP",3672,,,1508414023.62369
15287,0,"ZEC",3960002,,,1508414023.62369
15288,0,"VIA",18750,,,1508414023.62369
15289,0,"XPM",2237,,,1508414023.62369
15290,0,"BCH",5891000,,,1508414023.62369
15291,0,"GNT",3923,,,1508414023.62369
15292,0,"PINK",362,,,1508414023.62369
15293,0,"EXP",31136,,,1508414023.62369
15294,0,"DOGE",19,,,1508414023.62369
15295,0,"NAUT",1849,,,1508414023.62369
15296,0,"NXC",3531,,,1508414023.62369
15297,0,"SYS",3107,,,1508414023.62369
15298,0,"XVC",4692,,,1508414023.62369
15299,0,"LSK",87001,,,1508414023.62369
15300,0,"MAID",6829,,,1508414023.62369
15301,0,"RADS",62834,,,1508414023.62369
15302,0,"STRAT",57412,,,1508414023.62369
15303,0,"XCP",145060,,,1508414023.62369
15304,0,"OMNI",394842,,,1508414023.62369
15305,0,"HUC",1246,,,1508414023.62369
15306,0,"SC",72,,,1508414023.62369
15307,0,"BTS",955,,,1508414023.62369
15308,0,"CVC",5981,,,1508414023.62369
15309,0,"DGB",174,,,1508414023.62369
15310,0,"GAME",32377,,,1508414023.62369
15311,0,"GRC",609,,,1508414023.62369
15312,0,"VRC",5778,,,1508414023.62369
15313,0,"FLDC",154,,,1508414023.62369
15314,0,"RIC",742,,,1508414023.62369
15315,0,"LTC",1060260,,,1508414023.62369
15316,0,"ARDR",3983,,,1508414023.62369
15317,0,"AMP",2093,,,1508414023.62369
15318,0,"EMC2",1473,,,1508414023.62369
15319,0,"CLAM",72978,,,1508414023.62369
15320,0,"OMG",138417,,,1508414023.62369
15321,0,"PASC",4761,,,1508414023.62369
15322,0,"BTM",7894,,,1508414023.62369
15323,0,"BCY",5033,,,1508414023.62369
15324,0,"GAS",362635,,,1508414023.62369
15325,0,"XEM",3905,,,1508414023.62369
15326,0,"LBC",2999,,,1508414023.62369
15327,0,"ZRX",3878,,,1508414023.62369
15328,0,"XBC",819472,,,1508414023.62369
15329,0,"FCT",285098,,,1508414023.62369
15330,0,"VTC",34119,,,1508414023.62369
15331,0,"BTC",100000000,,5690,1508414084.24504
15332,0,"ETH",5378001,100000000,306.49713058,1508414084.24504
15333,0,"NEOS",42957,,,1508414084.24504
15334,0,"NXT",1124,,,1508414084.24504
15335,0,"NMC",20019,,,1508414084.24504
15336,0,"SJCX",7074,,,1508414084.24504
15337,0,"NAV",15249,,,1508414084.24504
15338,0,"PPC",20237,,,1508414084.24504
15339,0,"XMR",1576421,,,1508414084.24504
15340,0,"POT",1233,,,1508414084.24504
15341,0,"SBD",16996,,,1508414084.24504
15342,0,"REP",318447,,,1508414084.24504
15343,0,"STEEM",17572,,,1508414084.24504
15344,0,"BCN",26,,,1508414084.24504
15345,0,"BLK",3125,,,1508414084.24504
15346,0,"GNO",1350000,,,1508414084.24504
15347,0,"BURST",113,,,1508414084.24504
15348,0,"DASH",5143575,,,1508414084.24504
15349,0,"NOTE",723,,,1508414084.24504
15350,0,"FLO",1255,,,1508414084.24504
15351,0,"BELA",1761,,,1508414084.24504
15352,0,"BTCD",1594026,,,1508414084.24504
15353,0,"DCR",476463,,,1508414084.24504
15354,0,"ETC",198438,,,1508414084.24504
15355,0,"STR",562,,,1508414084.24504
15356,0,"XRP",3662,,,1508414084.24504
15357,0,"ZEC",3950015,,,1508414084.24504
15358,0,"VIA",18750,,,1508414084.24504
15359,0,"XPM",2237,,,1508414084.24504
15360,0,"BCH",5892791,,,1508414084.24504
15361,0,"GNT",3923,,,1508414084.24504
15362,0,"PINK",361,,,1508414084.24504
15363,0,"EXP",31136,,,1508414084.24504
15364,0,"DOGE",19,,,1508414084.24504
15365,0,"NAUT",1849,,,1508414084.24504
15366,0,"NXC",3531,,,1508414084.24504
15367,0,"SYS",3107,,,1508414084.24504
15368,0,"XVC",4694,,,1508414084.24504
15369,0,"LSK",86880,,,1508414084.24504
15370,0,"MAID",6829,,,1508414084.24504
15371,0,"RADS",62834,,,1508414084.24504
15372,0,"STRAT",57470,,,1508414084.24504
15373,0,"XCP",145060,,,1508414084.24504
15374,0,"OMNI",394842,,,1508414084.24504
15375,0,"HUC",1246,,,1508414084.24504
15376,0,"SC",72,,,1508414084.24504
15377,0,"BTS",953,,,1508414084.24504
15378,0,"CVC",5981,,,1508414084.24504
15379,0,"DGB",174,,,1508414084.24504
15380,0,"GAME",32377,,,1508414084.24504
15381,0,"GRC",609,,,1508414084.24504
15382,0,"VRC",5778,,,1508414084.24504
15383,0,"FLDC",154,,,1508414084.24504
15384,0,"RIC",742,,,1508414084.24504
15385,0,"LTC",1061400,,,1508414084.24504
15386,0,"ARDR",3983,,,1508414084.24504
15387,0,"AMP",2093,,,1508414084.24504
15388,0,"EMC2",1465,,,1508414084.24504
15389,0,"CLAM",72978,,,1508414084.24504
15390,0,"OMG",138417,,,1508414084.24504
15391,0,"PASC",4757,,,1508414084.24504
15392,0,"BTM",7894,,,1508414084.24504
15393,0,"BCY",5033,,,1508414084.24504
15394,0,"GAS",362635,,,1508414084.24504
15395,0,"XEM",3905,,,1508414084.24504
15396,0,"LBC",2999,,,1508414084.24504
15397,0,"ZRX",3878,,,1508414084.24504
15398,0,"XBC",819472,,,1508414084.24504
15399,0,"FCT",282103,,,1508414084.24504
15400,0,"VTC",34119,,,1508414084.24504
15401,0,"BTC",100000000,,5686.38957428,1508414144.86569
15402,0,"ETH",5383700,100000000,307.09950999,1508414144.86569
15403,0,"NEOS",42957,,,1508414144.86569
15404,0,"NXT",1119,,,1508414144.86569
15405,0,"NMC",20019,,,1508414144.86569
15406,0,"SJCX",7074,,,1508414144.86569
15407,0,"NAV",15537,,,1508414144.86569
15408,0,"PPC",20237,,,1508414144.86569
15409,0,"XMR",1576527,,,1508414144.86569
15410,0,"POT",1233,,,1508414144.86569
15411,0,"SBD",16996,,,1508414144.86569
15412,0,"REP",318552,,,1508414144.86569
15413,0,"STEEM",17451,,,1508414144.86569
15414,0,"BCN",26,,,1508414144.86569
15415,0,"BLK",3125,,,1508414144.86569
15416,0,"GNO",1350000,,,1508414144.86569
15417,0,"BURST",113,,,1508414144.86569
15418,0,"DASH",5143576,,,1508414144.86569
15419,0,"NOTE",723,,,1508414144.86569
15420,0,"FLO",1255,,,1508414144.86569
15421,0,"BELA",1761,,,1508414144.86569
15422,0,"BTCD",1594026,,,1508414144.86569
15423,0,"DCR",476463,,,1508414144.86569
15424,0,"ETC",198376,,,1508414144.86569
15425,0,"STR",563,,,1508414144.86569
15426,0,"XRP",3664,,,1508414144.86569
15427,0,"ZEC",3950017,,,1508414144.86569
15428,0,"VIA",18750,,,1508414144.86569
15429,0,"XPM",2237,,,1508414144.86569
15430,0,"BCH",5894500,,,1508414144.86569
15431,0,"GNT",3923,,,1508414144.86569
15432,0,"PINK",361,,,1508414144.86569
15433,0,"EXP",31136,,,1508414144.86569
15434,0,"DOGE",19,,,1508414144.86569
15435,0,"NAUT",1849,,,1508414144.86569
15436,0,"NXC",3531,,,1508414144.86569
15437,0,"SYS",3124,,,1508414144.86569
15438,0,"XVC",4695,,,1508414144.86569
15439,0,"LSK",86880,,,1508414144.86569
15440,0,"MAID",6829,,,1508414144.86569
15441,0,"RADS",62834,,,1508414144.86569
15442,0,"STRAT",56977,,,1508414144.86569
15443,0,"XCP",145254,,,1508414144.86569
15444,0,"OMNI",394842,,,1508414144.86569
15445,0,"HUC",1246,,,1508414144.86569
15446,0,"SC",71,,,1508414144.86569
15447,0,"BTS",952,,,1508414144.86569
15448,0,"CVC",5981,,,1508414144.86569
15449,0,"DGB",174,,,1508414144.86569
15450,0,"GAME",32377,,,1508414144.86569
15451,0,"GRC",609,,,1508414144.86569
15452,0,"VRC",5774,,,1508414144.86569
15453,0,"FLDC",154,,,1508414144.86569
15454,0,"RIC",742,,,1508414144.86569
15455,0,"LTC",1061801,,,1508414144.86569
15456,0,"ARDR",3983,,,1508414144.86569
15457,0,"AMP",2093,,,1508414144.86569
15458,0,"EMC2",1465,,,1508414144.86569
15459,0,"CLAM",72412,,,1508414144.86569
15460,0,"OMG",138417,,,1508414144.86569
15461,0,"PASC",4757,,,1508414144.86569
15462,0,"BTM",7894,,,1508414144.86569
15463,0,"BCY",5033,,,1508414144.86569
15464,0,"GAS",353984,,,1508414144.86569
15465,0,"XEM",3921,,,1508414144.86569
15466,0,"LBC",2997,,,1508414144.86569
15467,0,"ZRX",3877,,,1508414144.86569
15468,0,"XBC",819472,,,1508414144.86569
15469,0,"FCT",282103,,,1508414144.86569
15470,0,"VTC",34253,,,1508414144.86569
15471,0,"BTC",100000000,,5680,1508414205.82462
15472,0,"ETH",5388246,100000000,306.5,1508414205.82462
15473,0,"NEOS",42957,,,1508414205.82462
15474,0,"NXT",1129,,,1508414205.82462
15475,0,"NMC",20019,,,1508414205.82462
15476,0,"SJCX",7074,,,1508414205.82462
15477,0,"NAV",15349,,,1508414205.82462
15478,0,"PPC",20237,,,1508414205.82462
15479,0,"XMR",1576584,,,1508414205.82462
15480,0,"POT",1233,,,1508414205.82462
15481,0,"SBD",16996,,,1508414205.82462
15482,0,"REP",318552,,,1508414205.82462
15483,0,"STEEM",17750,,,1508414205.82462
15484,0,"BCN",26,,,1508414205.82462
15485,0,"BLK",3125,,,1508414205.82462
15486,0,"GNO",1350000,,,1508414205.82462
15487,0,"BURST",113,,,1508414205.82462
15488,0,"DASH",5171015,,,1508414205.82462
15489,0,"NOTE",723,,,1508414205.82462
15490,0,"FLO",1255,,,1508414205.82462
15491,0,"BELA",1761,,,1508414205.82462
15492,0,"BTCD",1594026,,,1508414205.82462
15493,0,"DCR",476463,,,1508414205.82462
15494,0,"ETC",198415,,,1508414205.82462
15495,0,"STR",565,,,1508414205.82462
15496,0,"XRP",3669,,,1508414205.82462
15497,0,"ZEC",3950018,,,1508414205.82462
15498,0,"VIA",18750,,,1508414205.82462
15499,0,"XPM",2237,,,1508414205.82462
15500,0,"BCH",5894500,,,1508414205.82462
15501,0,"GNT",3923,,,1508414205.82462
15502,0,"PINK",360,,,1508414205.82462
15503,0,"EXP",31160,,,1508414205.82462
15504,0,"DOGE",19,,,1508414205.82462
15505,0,"NAUT",1849,,,1508414205.82462
15506,0,"NXC",3531,,,1508414205.82462
15507,0,"SYS",3124,,,1508414205.82462
15508,0,"XVC",4695,,,1508414205.82462
15509,0,"LSK",86880,,,1508414205.82462
15510,0,"MAID",6829,,,1508414205.82462
15511,0,"RADS",62834,,,1508414205.82462
15512,0,"STRAT",56917,,,1508414205.82462
15513,0,"XCP",145254,,,1508414205.82462
15514,0,"OMNI",394842,,,1508414205.82462
15515,0,"HUC",1286,,,1508414205.82462
15516,0,"SC",71,,,1508414205.82462
15517,0,"BTS",949,,,1508414205.82462
15518,0,"CVC",5870,,,1508414205.82462
15519,0,"DGB",173,,,1508414205.82462
15520,0,"GAME",32377,,,1508414205.82462
15521,0,"GRC",609,,,1508414205.82462
15522,0,"VRC",5774,,,1508414205.82462
15523,0,"FLDC",154,,,1508414205.82462
15524,0,"RIC",742,,,1508414205.82462
15525,0,"LTC",1061892,,,1508414205.82462
15526,0,"ARDR",3983,,,1508414205.82462
15527,0,"AMP",2093,,,1508414205.82462
15528,0,"EMC2",1525,,,1508414205.82462
15529,0,"CLAM",72888,,,1508414205.82462
15530,0,"OMG",139655,,,1508414205.82462
15531,0,"PASC",4757,,,1508414205.82462
15532,0,"BTM",7894,,,1508414205.82462
15533,0,"BCY",4977,,,1508414205.82462
15534,0,"GAS",353985,,,1508414205.82462
15535,0,"XEM",3921,,,1508414205.82462
15536,0,"LBC",2997,,,1508414205.82462
15537,0,"ZRX",3870,,,1508414205.82462
15538,0,"XBC",819472,,,1508414205.82462
15539,0,"FCT",282103,,,1508414205.82462
15540,0,"VTC",34119,,,1508414205.82462
15541,0,"BTC",100000000,,5677,1508414266.82257
15542,0,"ETH",5388623,100000000,306.5,1508414266.82257
15543,0,"NEOS",42957,,,1508414266.82257
15544,0,"NXT",1126,,,1508414266.82257
15545,0,"NMC",20019,,,1508414266.82257
15546,0,"SJCX",7074,,,1508414266.82257
15547,0,"NAV",15348,,,1508414266.82257
15548,0,"PPC",20237,,,1508414266.82257
15549,0,"XMR",1579999,,,1508414266.82257
15550,0,"POT",1235,,,1508414266.82257
15551,0,"SBD",16996,,,1508414266.82257
15552,0,"REP",318552,,,1508414266.82257
15553,0,"STEEM",17683,,,1508414266.82257
15554,0,"BCN",26,,,1508414266.82257
15555,0,"BLK",3125,,,1508414266.82257
15556,0,"GNO",1350000,,,1508414266.82257
15557,0,"BURST",113,,,1508414266.82257
15558,0,"DASH",5143577,,,1508414266.82257
15559,0,"NOTE",723,,,1508414266.82257
15560,0,"FLO",1255,,,1508414266.82257
15561,0,"BELA",1761,,,1508414266.82257
15562,0,"BTCD",1594026,,,1508414266.82257
15563,0,"DCR",481134,,,1508414266.82257
15564,0,"ETC",198416,,,1508414266.82257
15565,0,"STR",567,,,1508414266.82257
15566,0,"XRP",3669,,,1508414266.82257
15567,0,"ZEC",3950039,,,1508414266.82257
15568,0,"VIA",18750,,,1508414266.82257
15569,0,"XPM",2241,,,1508414266.82257
15570,0,"BCH",5893999,,,1508414266.82257
15571,0,"GNT",3923,,,1508414266.82257
15572,0,"PINK",359,,,1508414266.82257
15573,0,"EXP",31163,,,1508414266.82257
15574,0,"DOGE",19,,,1508414266.82257
15575,0,"NAUT",1849,,,1508414266.82257
15576,0,"NXC",3529,,,1508414266.82257
15577,0,"SYS",3122,,,1508414266.82257
15578,0,"XVC",4690,,,1508414266.82257
15579,0,"LSK",86880,,,1508414266.82257
15580,0,"MAID",6829,,,1508414266.82257
15581,0,"RADS",62834,,,1508414266.82257
15582,0,"STRAT",56917,,,1508414266.82257
15583,0,"XCP",145254,,,1508414266.82257
15584,0,"OMNI",394842,,,1508414266.82257
15585,0,"HUC",1286,,,1508414266.82257
15586,0,"SC",71,,,1508414266.82257
15587,0,"BTS",947,,,1508414266.82257
15588,0,"CVC",5870,,,1508414266.82257
15589,0,"DGB",173,,,1508414266.82257
15590,0,"GAME",32377,,,1508414266.82257
15591,0,"GRC",609,,,1508414266.82257
15592,0,"VRC",5774,,,1508414266.82257
15593,0,"FLDC",154,,,1508414266.82257
15594,0,"RIC",758,,,1508414266.82257
15595,0,"LTC",1060000,,,1508414266.82257
15596,0,"ARDR",4048,,,1508414266.82257
15597,0,"AMP",2093,,,1508414266.82257
15598,0,"EMC2",1525,,,1508414266.82257
15599,0,"CLAM",72888,,,1508414266.82257
15600,0,"OMG",139547,,,1508414266.82257
15601,0,"PASC",4757,,,1508414266.82257
15602,0,"BTM",7894,,,1508414266.82257
15603,0,"BCY",4977,,,1508414266.82257
15604,0,"GAS",353985,,,1508414266.82257
15605,0,"XEM",3900,,,1508414266.82257
15606,0,"LBC",2997,,,1508414266.82257
15607,0,"ZRX",3870,,,1508414266.82257
15608,0,"XBC",819472,,,1508414266.82257
15609,0,"FCT",282103,,,1508414266.82257
15610,0,"VTC",34119,,,1508414266.82257
15611,0,"BTC",100000000,,5678,1508414327.39533
15612,0,"ETH",5396199,100000000,306.18124039,1508414327.39533
15613,0,"NEOS",42957,,,1508414327.39533
15614,0,"NXT",1133,,,1508414327.39533
15615,0,"NMC",20019,,,1508414327.39533
15616,0,"SJCX",7074,,,1508414327.39533
15617,0,"NAV",15285,,,1508414327.39533
15618,0,"PPC",20237,,,1508414327.39533
15619,0,"XMR",1576698,,,1508414327.39533
15620,0,"POT",1235,,,1508414327.39533
15621,0,"SBD",16996,,,1508414327.39533
15622,0,"REP",319760,,,1508414327.39533
15623,0,"STEEM",17741,,,1508414327.39533
15624,0,"BCN",27,,,1508414327.39533
15625,0,"BLK",3125,,,1508414327.39533
15626,0,"GNO",1350000,,,1508414327.39533
15627,0,"BURST",113,,,1508414327.39533
15628,0,"DASH",5143577,,,1508414327.39533
15629,0,"NOTE",730,,,1508414327.39533
15630,0,"FLO",1255,,,1508414327.39533
15631,0,"BELA",1761,,,1508414327.39533
15632,0,"BTCD",1594026,,,1508414327.39533
15633,0,"DCR",476463,,,1508414327.39533
15634,0,"ETC",197856,,,1508414327.39533
15635,0,"STR",566,,,1508414327.39533
15636,0,"XRP",3680,,,1508414327.39533
15637,0,"ZEC",3976371,,,1508414327.39533
15638,0,"VIA",18750,,,1508414327.39533
15639,0,"XPM",2241,,,1508414327.39533
15640,0,"BCH",5893999,,,1508414327.39533
15641,0,"GNT",3828,,,1508414327.39533
15642,0,"PINK",359,,,1508414327.39533
15643,0,"EXP",31302,,,1508414327.39533
15644,0,"DOGE",19,,,1508414327.39533
15645,0,"NAUT",1849,,,1508414327.39533
15646,0,"NXC",3512,,,1508414327.39533
15647,0,"SYS",3122,,,1508414327.39533
15648,0,"XVC",4690,,,1508414327.39533
15649,0,"LSK",86422,,,1508414327.39533
15650,0,"MAID",6779,,,1508414327.39533
15651,0,"RADS",62834,,,1508414327.39533
15652,0,"STRAT",56917,,,1508414327.39533
15653,0,"XCP",145254,,,1508414327.39533
15654,0,"OMNI",397859,,,1508414327.39533
15655,0,"HUC",1286,,,1508414327.39533
15656,0,"SC",71,,,1508414327.39533
15657,0,"BTS",947,,,1508414327.39533
15658,0,"CVC",5820,,,1508414327.39533
15659,0,"DGB",173,,,1508414327.39533
15660,0,"GAME",32484,,,1508414327.39533
15661,0,"GRC",609,,,1508414327.39533
15662,0,"VRC",5774,,,1508414327.39533
15663,0,"FLDC",154,,,1508414327.39533
15664,0,"RIC",758,,,1508414327.39533
15665,0,"LTC",1060100,,,1508414327.39533
15666,0,"ARDR",4042,,,1508414327.39533
15667,0,"AMP",2115,,,1508414327.39533
15668,0,"EMC2",1521,,,1508414327.39533
15669,0,"CLAM",72867,,,1508414327.39533
15670,0,"OMG",139547,,,1508414327.39533
15671,0,"PASC",4757,,,1508414327.39533
15672,0,"BTM",7894,,,1508414327.39533
15673,0,"BCY",4977,,,1508414327.39533
15674,0,"GAS",353985,,,1508414327.39533
15675,0,"XEM",3900,,,1508414327.39533
15676,0,"LBC",2997,,,1508414327.39533
15677,0,"ZRX",3870,,,1508414327.39533
15678,0,"XBC",819472,,,1508414327.39533
15679,0,"FCT",282103,,,1508414327.39533
15680,0,"VTC",34300,,,1508414327.39533
15681,0,"BTC",100000000,,5678.0079082,1508414387.97874
15682,0,"ETH",5380311,100000000,306.7801299,1508414387.97874
15683,0,"NEOS",42957,,,1508414387.97874
15684,0,"NXT",1133,,,1508414387.97874
15685,0,"NMC",20019,,,1508414387.97874
15686,0,"SJCX",7074,,,1508414387.97874
15687,0,"NAV",15322,,,1508414387.97874
15688,0,"PPC",20237,,,1508414387.97874
15689,0,"XMR",1576048,,,1508414387.97874
15690,0,"POT",1235,,,1508414387.97874
15691,0,"SBD",16996,,,1508414387.97874
15692,0,"REP",319760,,,1508414387.97874
15693,0,"STEEM",17741,,,1508414387.97874
15694,0,"BCN",27,,,1508414387.97874
15695,0,"BLK",3125,,,1508414387.97874
15696,0,"GNO",1350000,,,1508414387.97874
15697,0,"BURST",113,,,1508414387.97874
15698,0,"DASH",5143576,,,1508414387.97874
15699,0,"NOTE",730,,,1508414387.97874
15700,0,"FLO",1255,,,1508414387.97874
15701,0,"BELA",1761,,,1508414387.97874
15702,0,"BTCD",1594026,,,1508414387.97874
15703,0,"DCR",476463,,,1508414387.97874
15704,0,"ETC",197856,,,1508414387.97874
15705,0,"STR",569,,,1508414387.97874
15706,0,"XRP",3680,,,1508414387.97874
15707,0,"ZEC",3950908,,,1508414387.97874
15708,0,"VIA",18749,,,1508414387.97874
15709,0,"XPM",2241,,,1508414387.97874
15710,0,"BCH",5893999,,,1508414387.97874
15711,0,"GNT",3827,,,1508414387.97874
15712,0,"PINK",359,,,1508414387.97874
15713,0,"EXP",31186,,,1508414387.97874
15714,0,"DOGE",19,,,1508414387.97874
15715,0,"NAUT",1849,,,1508414387.97874
15716,0,"NXC",3512,,,1508414387.97874
15717,0,"SYS",3129,,,1508414387.97874
15718,0,"XVC",4690,,,1508414387.97874
15719,0,"LSK",86858,,,1508414387.97874
15720,0,"MAID",6779,,,1508414387.97874
15721,0,"RADS",62834,,,1508414387.97874
15722,0,"STRAT",56917,,,1508414387.97874
15723,0,"XCP",145254,,,1508414387.97874
15724,0,"OMNI",397859,,,1508414387.97874
15725,0,"HUC",1286,,,1508414387.97874
15726,0,"SC",71,,,1508414387.97874
15727,0,"BTS",949,,,1508414387.97874
15728,0,"CVC",5820,,,1508414387.97874
15729,0,"DGB",175,,,1508414387.97874
15730,0,"GAME",32484,,,1508414387.97874
15731,0,"GRC",609,,,1508414387.97874
15732,0,"VRC",5774,,,1508414387.97874
15733,0,"FLDC",154,,,1508414387.97874
15734,0,"RIC",758,,,1508414387.97874
15735,0,"LTC",1061400,,,1508414387.97874
15736,0,"ARDR",4042,,,1508414387.97874
15737,0,"AMP",2115,,,1508414387.97874
15738,0,"EMC2",1493,,,1508414387.97874
15739,0,"CLAM",72867,,,1508414387.97874
15740,0,"OMG",139547,,,1508414387.97874
15741,0,"PASC",4757,,,1508414387.97874
15742,0,"BTM",7894,,,1508414387.97874
15743,0,"BCY",4977,,,1508414387.97874
15744,0,"GAS",353985,,,1508414387.97874
15745,0,"XEM",3900,,,1508414387.97874
15746,0,"LBC",2997,,,1508414387.97874
15747,0,"ZRX",3870,,,1508414387.97874
15748,0,"XBC",819472,,,1508414387.97874
15749,0,"FCT",282103,,,1508414387.97874
15750,0,"VTC",34300,,,1508414387.97874
15751,0,"BTC",100000000,,5680.00000003,1508414449.09506
15752,0,"ETH",5382843,100000000,306.77991994,1508414449.09506
