Date Time,Open,High,Low,Close,Volume,Adj Close
2018-06-21 03:02:00,6747.8161598600000000,6761.0000000000000000,6740.0477197700000000,6753.7760168900000000,559.24661977,6753.7760168900000000
2018-06-21 04:02:00,6754.3616850100000000,6759.6680197500000000,6737.7862142000000000,6742.4557392300000000,536.45405297,6742.4557392300000000
2018-06-21 05:02:00,6785.3717558700000000,6786.0327655600000000,6754.3769205800000000,6754.3769205800000000,462.97349091,6754.3769205800000000
2018-06-21 06:02:00,6766.3747033200000000,6781.7591430700000000,6765.2000000000000000,6775.5655316300000000,457.89017163,6775.5655316300000000
2018-06-21 07:02:00,6754.3663827800000000,6775.0623122900000000,6746.8492483400000000,6766.3583205400000000,440.98860768,6766.3583205400000000
2018-06-21 08:02:00,6747.2000000000000000,6762.9900000000000000,6745.0059840400000000,6754.3663827800000000,434.5471899,6754.3663827800000000
2018-06-21 09:02:00,6761.0000000000000000,6761.0000000000000000,6744.0000000000000000,6747.2000000000000000,421.66387882,6747.2000000000000000
2018-06-21 10:04:00,6744.0000000000000000,6769.2146430600000000,6744.0000000000000000,6764.8900000000000000,412.81285181,6764.8900000000000000
2018-06-21 11:02:00,6726.9344688800000000,6751.2900000000000000,6722.0000000000000000,6750.0000000000000000,414.20432128,6750.0000000000000000
2018-06-21 12:02:00,6749.9900000000000000,6749.9900000000000000,6684.8284262000000000,6724.4886177000000000,423.04691648,6724.4886177000000000
2018-06-21 13:02:00,6743.9008514600000000,6765.0144739500000000,6725.1327657100000000,6748.0000001500000000,431.83522536,6748.0000001500000000
2018-06-21 14:04:00,6725.0000000000000000,6741.5000000000000000,6725.0000000000000000,6731.5146794600000000,438.91500264,6731.5146794600000000
2018-06-21 15:02:00,6713.0163827800000000,6741.5975637900000000,6713.0163827800000000,6726.5891483400000000,438.95834516,6726.5891483400000000
2018-06-21 16:02:00,6718.0000000000000000,6728.6780828000000000,6689.7962193100000000,6723.1599120000000000,439.94517368,6723.1599120000000000
2018-06-22 00:01:00,6700.8907468200000000,6725.5344669600000000,6700.8907468200000000,6719.2063202800000000,476.29587403,6719.2063202800000000
2018-06-22 05:02:00,6664.4361012900000000,6668.0000000000000000,6626.8009311500000000,6633.3366591300000000,428.16497695,6633.3366591300000000
2018-06-22 09:02:00,6627.0276179500000000,6663.4842606700000000,6627.0276179500000000,6650.6399495200000000,455.21640171,6650.6399495200000000
2018-06-22 12:04:00,6322.0000001000000000,6389.6253342300000000,6290.0000000000000000,6373.7655834000000000,725.607479,6373.7655834000000000
2018-06-22 13:04:00,6360.1911134400000000,6379.9999999900000000,6316.7895925000000000,6340.0000000000000000,871.75055162,6340.0000000000000000
2018-06-22 14:07:00,6341.3615329900000000,6379.4000000000000000,6335.0000000100000000,6379.4000000000000000,927.08982005,6379.4000000000000000
2018-06-22 18:14:00,6117.5146133300000000,6164.9999996000000000,6110.1000000000000000,6157.9481402600000000,2197.71439083,6157.9481402600000000
2018-06-22 19:02:00,6165.0000000000000000,6170.8062028000000000,6113.7319058700000000,6132.3136146900000000,2640.02340015,6132.3136146900000000
2018-06-22 20:02:00,6145.8250016800000000,6170.1899997300000000,6122.7933195100000000,6170.1899997300000000,2790.55312431,6170.1899997300000000
2018-06-22 21:02:00,6212.6000000000000000,6223.3200000000000000,6137.2264966900000000,6145.8250002900000000,2816.20107767,6145.8250002900000000
2018-06-22 22:03:00,6190.0158405100000000,6228.3200000000000000,6172.5886000100000000,6211.4000000000000000,2853.48629963,6211.4000000000000000
2018-06-22 23:02:00,6058.5768993800000000,6201.6395644100000000,6024.8096999600000000,6190.0158405100000000,2929.77999166,6190.0158405100000000
2018-06-23 00:02:00,6030.0490250000000000,6050.9101000000000000,5933.3842607900000000,6050.9101000000000000,3026.79976454,6050.9101000000000000
2018-06-23 01:02:00,6066.8712636500000000,6079.0765298400000000,5953.8001000100000000,6030.0490248500000000,3337.38873357,6030.0490248500000000
2018-06-23 02:05:00,6055.4559540100000000,6069.4467767300000000,6012.2357392500000000,6040.8377272900000000,3414.87795798,6040.8377272900000000
2018-06-23 03:02:00,6130.8000000000000000,6157.1799998600000000,6041.8399975000000000,6055.4559539300000000,3436.3645947,6055.4559539300000000
2018-06-23 04:03:00,6125.1342073100000000,6153.3000000000000000,6114.2001011800000000,6120.4420422100000000,3481.90538899,6120.4420422100000000
2018-06-23 05:02:00,6130.9802575000000000,6145.9525986700000000,6108.7412443000000000,6125.1342073100000000,3467.25607186,6125.1342073100000000
2018-06-23 06:02:00,6096.7056316000000000,6132.4000000000000000,6089.3851287500000000,6130.9802575000000000,3458.90835253,6130.9802575000000000
2018-06-23 07:02:00,6105.0000000000000000,6128.9709004300000000,6089.4177108300000000,6090.1489231200000000,3459.7585394,6090.1489231200000000
2018-06-23 08:02:00,6068.0000000000000000,6114.0000000000000000,6062.2000000000000000,6109.6323820500000000,3594.95241211,6109.6323820500000000
2018-06-23 09:02:00,6040.0038589600000000,6059.1792728000000000,6010.2000000000000000,6040.6689225500000000,3590.49374573,6040.6689225500000000
2018-06-23 10:02:00,6095.0000006800000000,6105.0000000000000000,6040.2900004700000000,6040.2900004700000000,3604.2252474,6040.2900004700000000
2018-06-23 11:02:00,6079.9999990000000000,6115.7323259600000000,6060.0000000000000000,6115.7323259600000000,3491.74135024,6115.7323259600000000
2018-06-23 12:02:00,6115.8250358400000000,6131.5137742600000000,6072.8332432600000000,6072.8332432600000000,3442.69572326,6072.8332432600000000
2018-06-23 13:02:00,6125.5366247700000000,6133.9984469200000000,6102.0000001800000000,6119.7679611700000000,3283.8127802,6119.7679611700000000
2018-06-23 14:04:00,6128.9108654500000000,6165.7267178100000000,6100.0162412100000000,6165.7267178100000000,3228.42115732,6165.7267178100000000
2018-06-23 15:02:00,6125.9999994100000000,6130.0000000000000000,6075.0000000000000000,6117.9405551300000000,3204.36248144,6117.9405551300000000
2018-06-23 16:02:00,6124.1023950000000000,6127.0594500000000000,6084.7000000100000000,6115.2220000000000000,3195.32274128,6115.2220000000000000
2018-06-23 17:02:00,6087.4000000000000000,6126.2900194600000000,6087.4000000000000000,6126.2900194600000000,2500.89444524,6126.2900194600000000
2018-06-23 18:05:00,6105.0319906200000000,6105.1350338200000000,6055.8130017000000000,6083.0000000000000000,2206.42714863,6083.0000000000000000
2018-06-23 19:02:00,6120.1968337600000000,6123.1800000000000000,6091.9048355600000000,6103.8278925900000000,1586.38759823,6103.8278925900000000
2018-06-23 20:02:00,6127.2182154100000000,6127.2182157800000000,6096.3000000000000000,6116.0658494300000000,1378.47532714,6116.0658494300000000
2018-06-23 21:02:00,6129.4650296200000000,6131.5999998800000000,6102.4226225400000000,6118.0162411400000000,1328.4365428,6118.0162411400000000
2018-06-23 22:02:00,6133.2998999900000000,6144.9999982900000000,6105.5000000000000000,6131.6000000000000000,1272.85741929,6131.6000000000000000
2018-06-23 23:02:00,6121.9612065000000000,6139.0267289900000000,6115.0000000000000000,6125.8188185000000000,1181.42341262,6125.8188185000000000
2018-06-24 00:01:00,6217.7478350300000000,6218.0000000000000000,6119.9538616900000000,6121.9612065000000000,1080.80963443,6121.9612065000000000
2018-06-24 01:01:00,6195.1272389700000000,6248.5486997200000000,6178.8734152100000000,6234.1794225500000000,824.9287775,6234.1794225500000000
2018-06-24 02:03:00,6165.0687441300000000,6191.9749726800000000,6142.3000000000000000,6188.3170909000000000,802.73760136,6188.3170909000000000
2018-06-24 03:01:00,6108.7649650400000000,6172.8369374900000000,6096.4100000000000000,6165.0687441300000000,782.4096137,6165.0687441300000000
2018-06-24 04:01:00,6089.8614925900000000,6115.4000000000000000,6065.5100000100000000,6109.5525695300000000,753.06503633,6109.5525695300000000
2018-06-24 05:01:00,6092.2693242000000000,6108.0494026100000000,6085.5336275100000000,6093.1921365900000000,732.28884219,6093.1921365900000000
2018-06-24 06:02:00,6030.2209850100000000,6092.7607945000000000,6030.2209850100000000,6091.0000000000000000,726.44781485,6091.0000000000000000
2018-06-24 07:01:00,5901.7802475300000000,6036.3444716000000000,5867.4700000000000000,6030.2209850100000000,792.53320922,6030.2209850100000000
2018-06-24 08:01:00,5850.3000000200000000,5896.3218754000000000,5821.0000000100000000,5891.7089012600000000,859.13585243,5891.7089012600000000
2018-06-24 09:02:00,5857.6148739700000000,5857.6148739700000000,5789.9999999900000000,5850.0000000000000000,968.08171598,5850.0000000000000000
2018-06-24 10:04:00,5839.4999999900000000,5871.0000000000000000,5830.0000000000000000,5871.0000000000000000,1047.59452359,5871.0000000000000000
2018-06-24 11:02:00,5816.2678569200000000,5840.0000000000000000,5785.0000000100000000,5839.4685214100000000,1169.16817458,5839.4685214100000000
2018-06-24 12:02:00,5849.4999017100000000,5866.1000000000000000,5815.0001000200000000,5818.7915279800000000,1308.54883634,5818.7915279800000000
2018-06-24 13:01:00,5907.5684927900000000,5917.9999996700000000,5838.7660000000000000,5849.4999017100000000,1492.10614585,5849.4999017100000000
2018-06-24 14:03:00,5900.9408696000000000,5918.1000000000000000,5875.0000021500000000,5905.6000000000000000,1747.33683682,5905.6000000000000000
2018-06-24 15:02:00,5896.0290004300000000,5904.4000000000000000,5872.3191996000000000,5900.9408696000000000,1832.78784924,5900.9408696000000000
2018-06-24 16:02:00,5927.4000000000000000,5927.6429846400000000,5892.4040645000000000,5903.8737414000000000,1998.80194287,5903.8737414000000000
2018-06-24 17:01:00,5899.0000005900000000,5927.4000000000000000,5899.0000000100000000,5927.4000000000000000,1977.0606489,5927.4000000000000000
2018-06-24 18:03:00,5798.2000000000000000,5883.9999999400000000,5769.1861825900000000,5883.9999999400000000,1961.79562358,5883.9999999400000000
2018-06-24 19:01:00,6201.0000000000000000,6234.2744003600000000,5773.6424127000000000,5773.6424127000000000,2016.07591608,5773.6424127000000000
2018-06-24 20:01:00,6176.0000000000000000,6241.4594987200000000,6134.4638382100000000,6170.4000000000000000,2324.54682516,6170.4000000000000000
2018-06-24 21:01:00,6165.7341198200000000,6192.2028607800000000,6148.3732738100000000,6160.4934930000000000,2367.45451505,6160.4934930000000000
2018-06-24 22:03:00,6159.1000000000000000,6208.3600000000000000,6149.0000000000000000,6187.8799999900000000,2378.83906111,6187.8799999900000000
2018-06-24 23:02:00,6180.6121665700000000,6199.0000000000000000,6148.4600000000000000,6159.1000000000000000,2411.0468227,6159.1000000000000000
2018-06-25 00:02:00,6155.2618383100000000,6195.0000000000000000,6149.6731502500000000,6192.8000000000000000,2446.77739239,6192.8000000000000000
2018-06-25 01:02:00,6130.3499012100000000,6161.9999997400000000,6109.1000010500000000,6147.4237760000000000,2414.46871417,6147.4237760000000000
2018-06-25 02:06:00,6144.7057255700000000,6160.0000000000000000,6121.0000000000000000,6132.4966000000000000,2408.1435317,6132.4966000000000000
2018-06-25 03:03:00,6150.1746133500000000,6170.0000000000000000,6129.3673393200000000,6139.1430094800000000,2420.63589695,6139.1430094800000000
2018-06-25 04:02:00,6138.1137998200000000,6163.1265026400000000,6138.1137998200000000,6150.1746133500000000,2432.37438651,6150.1746133500000000
2018-06-25 05:02:00,6121.2099998000000000,6140.8728591800000000,6108.5093244000000000,6138.1137998300000000,2434.27234624,6138.1137998300000000
2018-06-25 06:03:00,6140.5590048300000000,6140.5590048300000000,6114.1307705400000000,6114.1615411000000000,2431.38936193,6114.1615411000000000
2018-06-25 07:02:00,6146.1000000000000000,6180.0000000000000000,6140.5590048300000000,6140.5590048300000000,2347.89958834,6140.5590048300000000
2018-06-25 08:01:00,6150.9000000000000000,6158.6666312600000000,6131.0000000000000000,6146.1000000000000000,2233.31567075,6146.1000000000000000
2018-06-25 09:02:00,6165.4899950400000000,6179.9999713000000000,6142.9570000000000000,6150.9000000000000000,2108.05954927,6150.9000000000000000
2018-06-25 10:02:00,6149.0000000000000000,6165.4899950400000000,6147.0000000000000000,6165.4899950400000000,2030.94648865,6165.4899950400000000
2018-06-25 11:03:00,6155.7400000000000000,6179.2899995800000000,6147.0000000000000000,6147.0100000000000000,1882.43412676,6147.0100000000000000
2018-06-25 12:02:00,6162.2291898500000000,6170.5893241100000000,6143.8153857000000000,6155.7400000000000000,1692.68579114,6155.7400000000000000
2018-06-25 13:03:00,6191.0699996900000000,6215.0775995600000000,6164.1303851200000000,6164.1303851200000000,1506.01991987,6164.1303851200000000
2018-06-25 14:03:00,6257.8999998000000000,6257.8999998000000000,6186.9619520700000000,6186.9619520700000000,1287.29789262,6186.9619520700000000
2018-06-25 15:03:00,6099.5000012700000000,6257.0154265200000000,6086.0000000100000000,6257.0154265200000000,1199.76534139,6257.0154265200000000
2018-06-25 16:04:00,6133.9999993000000000,6141.1898917400000000,6086.6655297400000000,6112.7999926600000000,1114.20981707,6112.7999926600000000
2018-06-25 17:05:00,6276.7060323100000000,6325.6218760800000000,6133.0000000000000000,6133.0000000000000000,1118.24593943,6133.0000000000000000
2018-06-25 18:06:00,6312.4442564100000000,6312.4442564100000000,6275.0000000000000000,6275.0000000000000000,1275.25305726,6275.0000000000000000
2018-06-25 19:02:00,6279.9848223400000000,6320.9692297500000000,6250.1000000000000000,6295.7200000000000000,1219.76949455,6295.7200000000000000
2018-06-25 20:02:00,6273.1138485000000000,6280.0200000000000000,6250.1000000000000000,6279.9848223400000000,991.03575586,6279.9848223400000000
2018-06-25 21:03:00,6258.0000001100000000,6291.9999998000000000,6253.7000000000000000,6273.2830876500000000,945.06560899,6273.2830876500000000
2018-06-25 22:03:00,6255.0963999900000000,6270.0000000000000000,6222.4000000100000000,6258.0000001100000000,939.78346061,6258.0000001100000000
2018-06-25 23:03:00,6242.1230730000000000,6271.8976879400000000,6234.4000000000000000,6260.8800000000000000,1149.2683276,6260.8800000000000000
2018-06-26 00:03:00,6257.0181247700000000,6267.4580000000000000,6238.9615405200000000,6251.1292297500000000,1123.08375089,6251.1292297500000000
2018-06-26 01:03:00,6248.2121998100000000,6267.4579846200000000,6223.2000000000000000,6267.4579846200000000,1111.77317489,6267.4579846200000000
2018-06-26 02:04:00,6247.2000023100000000,6249.6099994200000000,6230.8200000000000000,6230.8200000000000000,1072.34066156,6230.8200000000000000
2018-06-26 03:02:00,6198.6778290700000000,6260.0769190000000000,6182.5436383100000000,6246.6022356100000000,1057.11200891,6246.6022356100000000
2018-06-26 04:02:00,6235.8499999900000000,6235.9000000000000000,6191.7491896200000000,6198.6778290700000000,1053.7100701,6198.6778290700000000
2018-06-26 05:02:00,6230.0000000000000000,6240.0000000000000000,6220.3645097200000000,6235.8499999900000000,1039.93490927,6235.8499999900000000
2018-06-26 06:04:00,6226.0453289800000000,6239.9900000000000000,6220.5380124400000000,6239.9900000000000000,1033.15374325,6239.9900000000000000
2018-06-26 07:02:00,6233.2302193400000000,6244.1745192100000000,6212.5700000000000000,6238.9548903400000000,1045.75368977,6238.9548903400000000
2018-06-26 08:01:00,6244.9177031100000000,6263.9848903400000000,6233.2302193400000000,6233.2302193400000000,972.99747591,6233.2302193400000000
2018-06-26 09:01:00,6240.1991906200000000,6260.0000000000000000,6239.1999999900000000,6244.9177031100000000,979.37322101,6244.9177031100000000
2018-06-26 10:01:00,6214.6000000100000000,6242.0646709800000000,6214.4789474600000000,6242.0646709800000000,939.33971851,6242.0646709800000000
2018-06-26 11:01:00,6220.3799709800000000,6236.9999999900000000,6200.0000000000000000,6214.4638378000000000,947.77389456,6214.4638378000000000
2018-06-26 12:02:00,6195.4500000000000000,6221.9900000000000000,6166.5100000200000000,6219.9300000000000000,958.86639606,6219.9300000000000000
2018-06-26 13:03:00,6213.6151096600000000,6228.1999998600000000,6189.5842789200000000,6190.9414385000000000,974.19058284,6190.9414385000000000
2018-06-26 14:03:00,6190.0302193200000000,6222.6999999900000000,6190.0302193200000000,6213.6151096500000000,955.93791052,6213.6151096500000000
2018-06-26 15:02:00,6201.6157747100000000,6216.0000000000000000,6196.7287809600000000,6198.9595888800000000,935.33039782,6198.9595888800000000
2018-06-26 16:02:00,6159.6536146600000000,6234.3596141500000000,6150.3183105800000000,6201.6157747100000000,844.32194571,6201.6157747100000000
2018-06-26 17:01:00,6177.2999996900000000,6191.3000000000000000,6137.1000000000000000,6159.6536146600000000,889.10655823,6159.6536146600000000
2018-06-26 18:06:00,6212.2660953400000000,6212.2660953400000000,6159.5000013300000000,6177.3000014200000000,781.67278901,6177.3000014200000000
2018-06-26 19:02:00,6169.6151096600000000,6216.7999978700000000,6165.0000000000000000,6182.9000000100000000,780.98897314,6182.9000000100000000
2018-06-26 20:02:00,6193.3812193600000000,6193.3812193600000000,6168.5000000000000000,6169.6151096600000000,711.13060491,6169.6151096600000000
